midpoint	G12
24117.0	0.04253308128544424
45837.0	0.031190926275992438
70155.5	0.02457466918714556
93776.0	0.02457466918714556
112490.5	0.02835538752362949
128340.5	0.02835538752362949
145330.5	0.027410207939508508
160597.0	0.03213610586011342
174696.5	0.027410207939508508
191148.5	0.027410207939508508
209332.0	0.02457466918714556
226943.5	0.022684310018903597
242939.0	0.02457466918714556
257393.0	0.022684310018903597
269786.0	0.022684310018903597
278946.0	0.02457466918714556
288238.0	0.022684310018903597
296537.0	0.022684310018903597
304614.0	0.022684310018903597
316165.0	0.022684310018903597
326553.5	0.022684310018903597
351248.0	0.02457466918714556
360011.5	0.02457466918714556
372834.0	0.027410207939508508
382557.0	0.02457466918714556
391351.5	0.022684310018903597
399771.5	0.022684310018903597
407444.0	0.022684310018903597
414339.0	0.022684310018903597
422378.5	0.022684310018903597
431165.0	0.022684310018903597
439107.5	0.02457466918714556
447252.0	0.022684310018903597
455495.5	0.022684310018903597
464441.5	0.022684310018903597
473238.0	0.022684310018903597
481622.0	0.022684310018903597
489345.5	0.022684310018903597
496550.0	0.022684310018903597
503025.0	0.022684310018903597
511768.5	0.022684310018903597
518494.5	0.022684310018903597
525612.5	0.022684310018903597
532728.5	0.022684310018903597
539071.0	0.022684310018903597
546794.0	0.022684310018903597
555284.0	0.022684310018903597
565268.0	0.022684310018903597
574398.5	0.022684310018903597
584378.5	0.022684310018903597
592260.5	0.022684310018903597
600354.5	0.02457466918714556
607096.5	0.022684310018903597
614614.5	0.022684310018903597
621647.5	0.022684310018903597
630503.5	0.022684310018903597
637379.5	0.022684310018903597
648257.0	0.022684310018903597
658056.0	0.022684310018903597
667145.5	0.022684310018903597
676658.0	0.022684310018903597
684363.0	0.022684310018903597
691162.0	0.022684310018903597
697160.0	0.022684310018903597
706577.0	0.022684310018903597
717843.0	0.022684310018903597
723683.5	0.022684310018903597
730739.0	0.022684310018903597
737238.0	0.022684310018903597
743438.0	0.022684310018903597
748767.0	0.022684310018903597
754145.0	0.022684310018903597
759927.5	0.022684310018903597
765780.5	0.022684310018903597
771634.0	0.02457466918714556
777796.0	0.022684310018903597
782771.0	0.022684310018903597
788267.5	0.022684310018903597
794217.5	0.022684310018903597
799427.5	0.022684310018903597
805249.5	0.022684310018903597
810715.5	0.022684310018903597
815739.0	0.022684310018903597
821204.0	0.022684310018903597
826650.0	0.022684310018903597
831762.0	0.022684310018903597
836650.0	0.022684310018903597
850861.5	0.022684310018903597
856173.5	0.022684310018903597
866705.0	0.022684310018903597
872075.0	0.022684310018903597
877648.5	0.022684310018903597
883833.5	0.022684310018903597
890217.0	0.022684310018903597
895894.5	0.022684310018903597
902011.0	0.022684310018903597
908438.0	0.022684310018903597
913354.5	0.022684310018903597
918833.0	0.022684310018903597
924386.0	0.022684310018903597
929098.0	0.022684310018903597
934433.0	0.022684310018903597
939805.0	0.022684310018903597
945302.0	0.02457466918714556
950424.5	0.022684310018903597
955640.0	0.022684310018903597
960937.5	0.022684310018903597
966239.5	0.022684310018903597
972055.0	0.022684310018903597
976861.5	0.022684310018903597
982295.0	0.022684310018903597
987235.0	0.022684310018903597
992549.5	0.022684310018903597
998423.0	0.022684310018903597
1003974.5	0.022684310018903597
1010251.0	0.022684310018903597
1015969.5	0.022684310018903597
1022159.0	0.022684310018903597
1027721.5	0.022684310018903597
1033646.0	0.022684310018903597
1040442.5	0.022684310018903597
1046366.0	0.022684310018903597
1051209.0	0.022684310018903597
1056868.5	0.022684310018903597
1061929.0	0.022684310018903597
1066995.5	0.022684310018903597
1072660.0	0.022684310018903597
1077795.0	0.02457466918714556
1083169.0	0.022684310018903597
1088931.5	0.022684310018903597
1095118.0	0.022684310018903597
1101526.0	0.022684310018903597
1106833.5	0.02457466918714556
1112438.5	0.022684310018903597
1118785.5	0.022684310018903597
1124478.0	0.022684310018903597
1130140.0	0.022684310018903597
1136178.5	0.022684310018903597
1142808.0	0.022684310018903597
1148838.5	0.022684310018903597
1155901.0	0.022684310018903597
1163956.0	0.022684310018903597
1170669.0	0.022684310018903597
1179629.0	0.022684310018903597
1186838.5	0.022684310018903597
1193707.0	0.022684310018903597
1199634.5	0.022684310018903597
1205201.0	0.022684310018903597
1211081.0	0.022684310018903597
1218093.5	0.022684310018903597
1234876.0	0.022684310018903597
1246147.0	0.022684310018903597
1253836.0	0.022684310018903597
1260909.0	0.022684310018903597
1266281.0	0.022684310018903597
1272282.0	0.022684310018903597
1279504.0	0.022684310018903597
1287422.5	0.022684310018903597
1295166.0	0.022684310018903597
1301913.5	0.022684310018903597
1308103.5	0.022684310018903597
1315182.0	0.022684310018903597
1320657.0	0.022684310018903597
1326330.0	0.022684310018903597
1331933.0	0.022684310018903597
1337831.0	0.02457466918714556
1345861.5	0.02457466918714556
1352352.0	0.02457466918714556
1358945.5	0.02457466918714556
1370154.0	0.02457466918714556
1376076.0	0.02457466918714556
1382448.5	0.022684310018903597
1388305.0	0.022684310018903597
1395131.0	0.022684310018903597
1400774.0	0.022684310018903597
1407485.5	0.022684310018903597
1413299.0	0.022684310018903597
1420099.0	0.022684310018903597
1426523.0	0.02457466918714556
1433369.0	0.022684310018903597
1440904.0	0.022684310018903597
1446808.0	0.022684310018903597
1453080.5	0.022684310018903597
1458371.5	0.022684310018903597
1465141.0	0.022684310018903597
1472797.5	0.027410207939508508
1480189.0	0.02457466918714556
1486863.5	0.031190926275992438
1493813.5	0.02457466918714556
1502497.0	0.022684310018903597
1511758.0	0.022684310018903597
1518939.5	0.022684310018903597
1525820.5	0.02457466918714556
1532607.5	0.022684310018903597
1538809.0	0.022684310018903597
1544330.0	0.022684310018903597
1550336.5	0.022684310018903597
1556555.5	0.022684310018903597
1563185.0	0.022684310018903597
1570344.5	0.02457466918714556
1578328.5	0.02457466918714556
1585050.5	0.022684310018903597
1592200.5	0.022684310018903597
1598561.5	0.022684310018903597
1604174.5	0.022684310018903597
1610674.5	0.022684310018903597
1625178.0	0.022684310018903597
1630143.5	0.022684310018903597
1640947.5	0.022684310018903597
1649179.0	0.022684310018903597
1656568.5	0.022684310018903597
1661910.0	0.022684310018903597
1667037.0	0.022684310018903597
1672784.5	0.022684310018903597
1678924.5	0.022684310018903597
1685488.5	0.02457466918714556
1693022.5	0.02457466918714556
1699151.0	0.022684310018903597
1704865.5	0.022684310018903597
1711939.5	0.022684310018903597
1717640.0	0.022684310018903597
1723777.5	0.022684310018903597
1729953.5	0.022684310018903597
1736199.5	0.022684310018903597
1746983.0	0.022684310018903597
1754510.5	0.022684310018903597
1762005.0	0.022684310018903597
1767575.5	0.022684310018903597
1774404.0	0.022684310018903597
1780437.0	0.022684310018903597
1787395.0	0.022684310018903597
1793037.0	0.02457466918714556
1800763.0	0.02457466918714556
1806761.0	0.022684310018903597
1815120.5	0.022684310018903597
1821444.5	0.022684310018903597
1826847.0	0.022684310018903597
1832249.0	0.022684310018903597
1838790.0	0.022684310018903597
1845583.0	0.022684310018903597
1851978.5	0.022684310018903597
1859102.5	0.022684310018903597
1865875.5	0.022684310018903597
1872293.5	0.022684310018903597
1878384.0	0.022684310018903597
1885008.5	0.022684310018903597
1890831.5	0.022684310018903597
1898613.5	0.022684310018903597
1905310.5	0.022684310018903597
1911299.0	0.022684310018903597
1916941.5	0.022684310018903597
1922891.0	0.022684310018903597
1928426.0	0.022684310018903597
1934944.0	0.022684310018903597
1941680.5	0.022684310018903597
1948426.0	0.022684310018903597
1961619.5	0.022684310018903597
1967638.5	0.022684310018903597
1973673.0	0.022684310018903597
1979270.5	0.022684310018903597
1984619.0	0.022684310018903597
1990632.0	0.022684310018903597
1995486.0	0.022684310018903597
2000654.0	0.02457466918714556
2006027.5	0.022684310018903597
2012331.5	0.022684310018903597
2018536.0	0.022684310018903597
2025679.5	0.022684310018903597
2033130.0	0.022684310018903597
2040978.5	0.022684310018903597
2048896.5	0.022684310018903597
2057124.0	0.02457466918714556
2064998.0	0.02457466918714556
2071002.0	0.02457466918714556
2076312.0	0.022684310018903597
2082150.5	0.022684310018903597
2088200.0	0.022684310018903597
2094828.0	0.022684310018903597
2102152.5	0.022684310018903597
2108597.0	0.022684310018903597
2114113.5	0.022684310018903597
2122436.0	0.022684310018903597
2130176.0	0.022684310018903597
2136582.0	0.022684310018903597
2143094.0	0.022684310018903597
2150666.0	0.022684310018903597
2159530.5	0.022684310018903597
2167200.0	0.022684310018903597
2173299.0	0.022684310018903597
2182256.0	0.022684310018903597
2189469.5	0.022684310018903597
2199726.0	0.022684310018903597
2205452.0	0.022684310018903597
2211761.0	0.022684310018903597
2219708.5	0.022684310018903597
2226846.0	0.022684310018903597
2232599.5	0.022684310018903597
2238387.5	0.022684310018903597
2244605.5	0.022684310018903597
2250712.5	0.022684310018903597
2256105.5	0.022684310018903597
2263035.5	0.022684310018903597
2268621.0	0.022684310018903597
2274599.0	0.022684310018903597
2280502.0	0.022684310018903597
2286954.0	0.022684310018903597
2292936.5	0.022684310018903597
2299458.5	0.022684310018903597
2305857.5	0.022684310018903597
2311375.5	0.022684310018903597
2317879.0	0.022684310018903597
2323763.0	0.022684310018903597
2329609.5	0.022684310018903597
2335297.0	0.022684310018903597
2341692.5	0.022684310018903597
2347443.5	0.022684310018903597
2353302.5	0.022684310018903597
2359770.0	0.022684310018903597
2366163.0	0.022684310018903597
2372569.5	0.022684310018903597
2378592.0	0.022684310018903597
2385555.0	0.022684310018903597
2391127.5	0.022684310018903597
2397442.0	0.022684310018903597
2403425.0	0.022684310018903597
2408732.5	0.022684310018903597
2414219.5	0.022684310018903597
2419863.0	0.022684310018903597
2425322.0	0.022684310018903597
2431180.0	0.022684310018903597
2437171.0	0.022684310018903597
2442925.5	0.022684310018903597
2449127.0	0.022684310018903597
2454937.5	0.022684310018903597
2460187.0	0.022684310018903597
2465950.0	0.022684310018903597
2472241.5	0.022684310018903597
2479349.5	0.022684310018903597
2486007.0	0.022684310018903597
2494057.5	0.022684310018903597
2500490.5	0.022684310018903597
2505927.5	0.022684310018903597
2511845.5	0.022684310018903597
2516952.5	0.022684310018903597
2522178.5	0.02457466918714556
2526773.0	0.022684310018903597
2531599.0	0.022684310018903597
2536996.0	0.022684310018903597
2543463.5	0.022684310018903597
2548999.0	0.022684310018903597
2554651.0	0.022684310018903597
2560378.0	0.022684310018903597
2566043.0	0.022684310018903597
2572549.0	0.022684310018903597
2578433.0	0.022684310018903597
2584995.5	0.022684310018903597
2590580.0	0.022684310018903597
2596786.0	0.022684310018903597
2602405.5	0.022684310018903597
2608697.0	0.022684310018903597
2614262.0	0.022684310018903597
2620851.0	0.022684310018903597
2628426.0	0.022684310018903597
2636245.0	0.022684310018903597
2646248.0	0.022684310018903597
2653289.5	0.022684310018903597
2659635.5	0.022684310018903597
2665446.0	0.022684310018903597
2670726.0	0.022684310018903597
2676690.5	0.022684310018903597
2682390.5	0.022684310018903597
2688565.5	0.022684310018903597
2694588.5	0.022684310018903597
2700580.0	0.022684310018903597
2706090.0	0.022684310018903597
2711551.0	0.022684310018903597
2717954.5	0.022684310018903597
2726610.5	0.022684310018903597
2731707.5	0.022684310018903597
2738247.0	0.022684310018903597
2743922.5	0.022684310018903597
2749109.5	0.022684310018903597
2754876.5	0.022684310018903597
2760734.0	0.022684310018903597
2765995.0	0.022684310018903597
2773048.5	0.022684310018903597
2780050.5	0.022684310018903597
2786384.0	0.022684310018903597
2792489.0	0.022684310018903597
2798680.5	0.022684310018903597
2804457.5	0.022684310018903597
2811521.5	0.022684310018903597
2815928.0	0.022684310018903597
2820511.5	0.022684310018903597
2825535.0	0.022684310018903597
2831583.5	0.022684310018903597
2837034.0	0.022684310018903597
2842983.0	0.022684310018903597
2849045.0	0.022684310018903597
2859729.0	0.022684310018903597
2864486.0	0.022684310018903597
2874593.0	0.022684310018903597
2880134.0	0.022684310018903597
2885866.5	0.022684310018903597
2892927.0	0.022684310018903597
2898746.0	0.022684310018903597
2903955.5	0.022684310018903597
2909430.0	0.022684310018903597
2914092.0	0.022684310018903597
2920058.5	0.022684310018903597
2925934.0	0.022684310018903597
2931111.5	0.022684310018903597
2936049.0	0.022684310018903597
2941415.5	0.022684310018903597
2945582.5	0.022684310018903597
2954906.0	0.022684310018903597
2960330.0	0.022684310018903597
2964832.5	0.022684310018903597
2970095.0	0.022684310018903597
2975661.0	0.022684310018903597
2981923.0	0.022684310018903597
2989761.5	0.022684310018903597
2995837.0	0.022684310018903597
3001608.0	0.022684310018903597
3007888.0	0.022684310018903597
3013336.0	0.022684310018903597
3017982.5	0.022684310018903597
3023656.0	0.022684310018903597
3029900.5	0.022684310018903597
3035118.5	0.022684310018903597
3040210.0	0.022684310018903597
3045778.0	0.022684310018903597
3054354.5	0.022684310018903597
3061523.5	0.022684310018903597
3068038.5	0.022684310018903597
3072754.0	0.022684310018903597
3077892.0	0.022684310018903597
3083007.0	0.022684310018903597
3088658.5	0.022684310018903597
3094039.5	0.022684310018903597
3099876.5	0.022684310018903597
3105581.0	0.022684310018903597
3111084.5	0.022684310018903597
3116518.5	0.022684310018903597
3122293.5	0.022684310018903597
3127821.5	0.022684310018903597
3132882.0	0.022684310018903597
3137888.0	0.022684310018903597
3143230.5	0.022684310018903597
3148788.5	0.022684310018903597
3155328.5	0.022684310018903597
3161481.5	0.022684310018903597
3167112.5	0.022684310018903597
3173414.5	0.022684310018903597
3181016.0	0.022684310018903597
3187223.0	0.022684310018903597
3192061.0	0.022684310018903597
3251281.5	0.022684310018903597
3258313.5	0.022684310018903597
3266007.5	0.022684310018903597
3272257.0	0.022684310018903597
3279315.5	0.022684310018903597
3285610.5	0.022684310018903597
3291179.5	0.022684310018903597
3296192.0	0.022684310018903597
3301651.5	0.022684310018903597
3307015.0	0.022684310018903597
3313590.5	0.022684310018903597
3320773.5	0.02457466918714556
3328167.0	0.022684310018903597
3335369.5	0.022684310018903597
3340088.0	0.022684310018903597
3345688.0	0.022684310018903597
3350418.5	0.02457466918714556
3360210.5	0.022684310018903597
3366262.5	0.022684310018903597
3371456.0	0.022684310018903597
3376594.5	0.022684310018903597
3381681.5	0.022684310018903597
3387071.0	0.022684310018903597
3392248.0	0.022684310018903597
3398445.0	0.022684310018903597
3404765.0	0.022684310018903597
3411208.5	0.02457466918714556
3417984.5	0.022684310018903597
3423019.0	0.022684310018903597
3428513.0	0.022684310018903597
3433760.0	0.022684310018903597
3438991.5	0.022684310018903597
3444955.5	0.022684310018903597
3451578.5	0.022684310018903597
3457453.0	0.022684310018903597
3463579.0	0.022684310018903597
3469989.0	0.022684310018903597
3475749.5	0.022684310018903597
3482095.5	0.02457466918714556
3487406.5	0.022684310018903597
3494471.0	0.022684310018903597
3501499.0	0.022684310018903597
3507740.5	0.022684310018903597
3515959.0	0.022684310018903597
3522506.5	0.022684310018903597
3530384.5	0.022684310018903597
3536309.5	0.022684310018903597
3541847.0	0.022684310018903597
3546646.5	0.022684310018903597
3552219.5	0.022684310018903597
